,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
1875,0.1596552248954069,-0.112868824789728,0.2164700152311875,-0.731492126079583,-0.5803430341197109,0.1166548980900884,-0.51393196047478,1.214678978534295,0.136526382960954,-0.1936373685985529
1876,0.5286603202953344,1.2655218764498355,0.1984172985879991,0.2023194192879588,-0.1880634423323737,0.4691440441830746,0.6399982072940951,1.0130942752547385,1.0843385422864145,0.9776279465307288
1877,1.4784597277726963,0.8635493675904627,0.9776626515907774,1.2151735641926136,1.3210576316017206,0.6501501219072325,1.528139061643186,1.7043741095352412,1.27679550799925,0.3648019286679855
1878,1.0351945850901418,1.2140088054027849,1.4693636955360498,1.5911310374048524,1.3368868766103548,1.4293681024316451,0.7048834779337558,1.3989903479921486,1.3781033918009151,0.9999508428538711
1879,1.8999963976280163,1.5942795391795537,1.810345506442121,1.5211804719357345,1.2658888328109112,1.7622355913097325,1.0557843980205326,1.887084698849817,1.4780508288777852,1.7344873092332842
1880,1.7439935091969,2.0673308606153737,2.1591411029142016,1.6056452487616808,2.093353223948598,2.0230251088714897,1.946921353604525,1.7158097774332353,2.643643555769639,1.5627864302684271
1881,2.7998413746842075,1.5583309161175345,2.463793250374297,2.4543909064230744,2.218640838835217,2.312572411688717,2.0477027341042766,1.9461193225586564,1.96284755015942,1.9278400072708424
1882,1.438626331215469,2.199135215263744,2.164919225826951,1.875122307759745,1.7637569244516564,1.6929644275013829,1.0706155341927808,1.4884621186878466,1.4553833330826895,1.8157952994327653
1883,1.7544375212879306,2.243090123654267,1.8103132281055936,2.0385466221251374,1.6850754671795165,1.6110657295300983,1.159530164134142,2.315105879855177,2.49559436828901,1.7207221805183344
1884,1.312798134551397,1.2689174960378171,1.68452774058386,1.1022129793711677,1.9346782474016264,1.0136503962069527,1.1449117492933576,1.8846671596667797,1.539872542909555,1.3337563782839623
1885,1.2204290625145622,1.1765878350409644,0.7782982274039223,0.6789121288821451,1.7549118252390146,1.3486125286711423,0.8114879515140245,0.648313467182307,1.6979271511171097,1.5157179546719373
1886,0.8428370128004554,0.6362541364146652,1.044965317254916,1.1501176106559634,0.6333983328906322,0.5586130609581696,-0.0290498721480648,0.644780050245354,0.5655573735205456,0.5695638680341014
1887,-0.7873723030122881,0.272156678920004,0.1233500506785051,0.6113781236429856,0.3042440788997501,-0.0460315568877478,0.2852855848014151,0.9286960312003664,-0.0557745746391209,-0.7276071228735446
1888,-0.255625791368514,-0.3071786731997787,0.0697289531986271,0.2355492672617642,-0.4448591275099577,0.0204206325330935,-0.2914690753600459,-0.0765189787805161,-0.8671593573033518,0.2975254184893979
1889,-0.7734672631983738,-0.4364146634685663,-0.8820934771932832,-1.2917204424941515,-0.5596805621229075,-0.5766969768552108,-0.1205118968949775,-0.924191187676906,-0.4767481155840828,-0.2513548233297522
1890,-1.3196609745037498,-0.8596004884110557,-0.9718659373551226,-2.17385742260537,-2.017022159937362,-1.0974375080304868,-1.1042319668276974,-1.427715004518811,-1.0500143131291295,-1.5880876072593333
1891,-0.9233718076907362,-1.8004376566491478,-1.8636327714296312,-1.3722332222571323,-1.7827716607686468,-1.15349800520058,-1.1539903206798905,-1.7707434034228982,-1.6751499792236642,-1.827514299126057
1892,-2.2822330062799008,-1.969531084840897,-1.6216132825386222,-1.6399731980415642,-1.9893474644000009,-1.3627024191132826,-2.389672352742285,-2.2001253098186013,-2.0753428624073265,-1.9013784062018717
1893,-1.19727692409539,-1.982436890586941,-1.0482359102425003,-2.1446166871382246,-1.2117935337729089,-2.2470103262834717,-2.09061886378345,-2.3848585609531154,-1.9510082844134404,-1.761961933111451
1894,-2.4680197331754683,-2.216821197032252,-2.520043534184885,-1.8699416247789635,-1.8824214707628053,-1.3698606860621834,-1.8072904072089289,-1.7517991652967448,-1.922998109328076,-2.817422360623932
1895,-2.3192907593621808,-1.950651792498744,-1.7426584332854258,-1.8251044597875905,-1.9550508146100776,-2.3205921239992957,-1.366550482772083,-2.0132896476139286,-1.6086937169269204,-2.288922603274301
1896,-1.6196513828136845,-1.323924105783084,-1.6939034650313989,-1.9101541369549504,-1.877993710478412,-1.1579985872938876,-1.530444528523982,-2.2735975364951946,-1.8869171188396088,-2.0848142523698976
1897,-1.2823137008062535,-1.041217993100282,-0.8293717719389558,-1.2761356610388337,-1.4898583139901165,-1.5482340007635378,-1.0355015533476175,-1.5213957565014402,-0.8493619440886359,-1.2757302118216356
1898,-0.0179321363258533,-1.568690362302957,-1.394438347124132,-0.8349765724492407,-0.500543998689388,-0.8634677944158307,-0.847077357376014,-1.161929545071016,-0.7634381850987685,-1.0419743743362349
1899,-0.3713756981624857,-0.8071071800288461,-0.4594706305906492,-0.2038972996412387,-0.4351329125464962,-0.7900914092534526,-0.6308682328865192,-0.0092834633914669,-0.055839740280992,-0.4244395291479797
1900,-0.3679341287644549,-0.3804490788812963,0.1183631470950216,-1.118542850675413,-0.0777521526323245,0.0302048740632046,0.1157924950354872,-0.6462655750901508,0.7784728845873524,0.3573739026729279
1901,0.2927228073931095,0.7265840948017425,-0.0997942677731865,0.768125016722995,0.3951604002929283,0.6122278958943335,0.4515233980762947,0.0696915974196075,0.6298948688767965,0.8053742417458469
1902,1.3337620172029794,1.1641730205413698,0.8273105722066503,0.7654509136035651,1.6987786265514695,0.6875455817107496,1.4175690036081448,1.1539506372237256,1.4515327738295865,0.8162204350403838
1903,1.4008992837601923,2.1660367701207184,1.8945749154329512,1.425436604698883,1.825518485285344,0.7166883419048742,1.1607018061743624,1.0002634067341996,1.1834366416945834,1.9849593167611768
1904,1.346975474729141,1.935961340959968,1.4776110850055135,1.1703887258834094,1.783392242840698,2.2357018615733724,1.1554738103428384,1.5207001350231446,1.286207360679578,2.28944445111177
1905,2.006141604802448,1.194439892888301,2.0568317636435056,1.6417242175731257,1.5247511972651295,2.2086564810064764,1.2213745312021698,2.2682347267542187,1.7655539359800054,1.7385909196553888
1906,2.6124265432656246,2.480233525427173,2.591771287928158,1.808710813493608,2.1392555764539463,2.7677222864432918,2.009108327141889,1.1551225705205503,2.5148518714045056,2.2535187571567112
1907,1.719424263745298,2.1562328965275483,2.3604986194038444,1.6952921397239988,1.4755891537339425,1.6922965494236455,1.9599083282830208,1.98482844076465,2.0025595299669057,2.2579148514566323
1908,1.4592425095085908,1.6153890866510108,1.5020543279161989,1.9265857655291,1.8026512891751592,2.2061022182942507,1.6900156377794586,2.32656896018689,2.168588819406326,1.3415829001344322
1909,1.1713963487617125,1.7145300806054122,1.8453331401417503,1.584038749874579,2.018699969751669,0.8883862363906866,1.2526266664486194,1.831098282042188,1.1667112304169551,1.5773660173729398
1910,0.7645508190431798,1.1182514921599835,1.5455100325404916,0.5388858273175146,0.7054941377204251,1.3693957561604082,0.6512564273148442,1.0319654456088778,0.3545506358744889,1.4082638459975891
1911,0.7627833907564529,0.8562497720728667,0.9799362128529572,0.81951852337223,0.8827549495980181,0.8551617598077008,-0.0002285736985954,0.9592993651791984,0.0878039234550459,0.6506772324855676
1912,0.7578320441909713,-0.1394460837402682,0.0096499750509199,0.0552474354246518,-0.5465140778378608,0.1437510486190275,0.7834199681337809,-0.305818706971449,-0.1783993229311365,0.7486225527990201
1913,-0.6943042943511777,-0.1867512727797881,-0.3180685446338707,-0.6486276994211895,-0.1588077244573277,-0.718795027121444,-0.3595400608769997,0.4623950246964717,-0.7157444714762804,-0.125983274163506
1914,-0.43501121715305,-0.6782875532169751,-0.3811466811559202,-1.0382327400421347,-0.6831420563889161,-0.4417459722721672,-0.5289125309662597,-0.1216841837556035,-1.100009202905524,-1.2813441440770994
1915,-1.4836378009680524,-0.4653666547567896,-1.0512416422023347,-1.5015135655211926,-0.802630466389199,-1.5550013524220567,-1.0130534628842491,-1.284196066797506,-1.6916988728783515,-0.6987969791285854
1916,-1.5348402917425297,-1.405497081536548,-1.4549079164617575,-1.8360279463624096,-1.8556608071709768,-0.9418571030009844,-2.2667942995782138,-1.1709164421118434,-1.1513803187991123,-1.5385164236267763
1917,-1.3533423601089425,-1.8499478505627545,-0.7178245023892218,-1.784396361390284,-1.9319376583396848,-1.740076478232934,-1.1765798686687234,-2.028480873497996,-1.6549562343047812,-1.308074753816928
1918,-1.461220519485522,-1.5005507568713266,-2.1461497834532,-2.20376825053801,-1.944809312033212,-2.3109749867932226,-2.5807267068231807,-2.742765827753909,-1.790392610755202,-2.7137360354916167
1919,-1.2512929094394245,-2.312264381671389,-1.957927064776048,-2.0851480271571408,-1.540899551447436,-0.6293901021222921,-1.842689327149388,-2.091994706369062,-2.625592114394056,-1.8250767507806005
1920,-2.074624220508466,-1.4793888458633426,-2.5055185953743253,-2.117430131739244,-1.774494720743156,-1.0901460091087278,-1.6284919620113012,-1.4823086305336233,-1.3065395030730058,-2.100204686955358
1921,-2.080685196407304,-1.448030074449745,-1.949199607574817,-1.5737246335169428,-1.9847709586258155,-1.660296293096031,-1.7906191483064136,-2.1996215629341176,-1.5655001207307793,-2.2629748868978403
1922,-1.6039267185025956,-1.4895816224266882,-0.7318747343579078,-1.5503539473233334,-2.0101675792561444,-1.0423212949284175,-1.1094846311977673,-1.0285517091074112,-1.2680966469595951,-1.8760182120689095
1923,-1.0383901772489232,-0.6636365029145763,-0.2149171569949364,-1.210726815316342,-0.8061126837205388,-0.070826794191998,-0.7722873735389236,-1.0893203410431327,-1.0485292765416143,-1.6425694935964734
1924,-0.3080883425208143,-0.2656404110189548,-0.2884284392857834,-0.4387205365133467,-1.2368103009663536,-0.696789497170909,-1.0878737116730064,-0.631442369608999,-0.188359739665672,-0.593326317953196
1925,-0.1372226975870987,0.377791434517361,-0.1531782981280609,-0.3352360705847105,0.4447622601313567,0.3433612208920764,-0.2467947839480496,0.6755625601543191,0.6002195786651296,0.3694307893857975
1926,0.4941421864782926,0.7525585209036396,1.1509703794605557,0.1387782917678254,-0.2385313708795515,0.6669037794759374,0.6281079043098017,0.8417268113553279,0.0254614207453764,0.39651556644166
1927,0.921932521113888,1.4847393268342994,0.4800084925136575,0.532210117374483,0.2805096460410718,0.9843780682202976,0.6354116957680979,0.6226811866543276,0.9952660728601752,-0.0440412646509429
1928,1.286206814206184,1.4487091428606982,1.9031503333218749,2.102983191716394,1.8674117678277955,1.266375605675321,1.2387761419182473,0.4202234518846872,1.211107222880356,1.282206654718992
1929,2.292737563910495,2.058166739598557,1.5136079247081349,2.204702315928355,1.4978160727216223,1.7132190872563915,2.210734907927834,1.7641793647148236,1.823019441254476,1.964055282482668
1930,1.951745918926724,1.3862209528472398,2.313049705268722,2.060392964174185,2.0974571272074933,1.401161330072005,1.787820860432607,1.8328902013632724,2.047305594392605,1.8054029380454255
1931,2.0046084155442623,1.5576810803618228,2.043341551843631,1.6862205555670715,2.531270484686982,2.5883870788325924,2.673335218204678,1.29205983654609,2.2759021172902005,2.016743253954557
1932,2.608566274345961,1.820334616883262,2.349857351622466,1.898941675564921,1.796495852360385,2.0303004911676896,2.036913281522551,2.263224971593326,1.963701984271022,1.8608459258053056
1933,2.3050781898661734,1.770400111349373,1.6776809810185864,2.2117852412111554,1.8282674594819284,2.1348884386893228,1.5607462847879177,1.651116213489116,2.0853312795070464,1.9287879848999836
1934,1.8501525174520128,1.2519246000335462,1.222605907890694,0.6005479100317185,1.8511716595903664,1.2176018081564717,1.7122916283806424,1.173498586622515,1.5826972871094749,1.4998378089271551
1935,1.0667142970722383,1.3704562302546826,1.6335519855952638,1.450474956821406,1.0433468139118944,0.9171771098906828,1.1915665887432103,1.1593435800926124,1.5428340053326537,1.594642909682815
1936,0.6815053560897042,1.175485328435822,0.379488014675627,0.1570686610967193,-0.3600805530256473,0.8643919710984571,1.0265343858394025,0.489065089844066,0.4995358241684366,-0.089099991878072
1937,0.292315165625144,0.704804879827401,0.2153865372028934,0.1153969711038039,-0.3183197185683166,0.4281198282358308,0.383472727163318,0.2185411554082753,-0.0060090644060322,0.0953403542620909
1938,0.2888992508233871,-0.7724494054049356,-1.1119207787483625,-0.7486611152729226,0.3206238834766533,-0.1943057667280234,0.292612699044221,0.0323920897505764,-0.6996973206725454,-0.0569369370506039
1939,-0.9110606680723152,-1.025941877153952,-0.8556630545086724,-0.8323920014694514,-0.2932708091135084,-0.6374224514069524,-0.6478130511971505,-0.0862713635029152,-1.2455408700919963,-0.3239724412163292
1940,-0.8025672543170044,-1.3686286366662674,-0.7680191951888446,-0.7255317477721738,-1.0891220265650006,-1.4094997865326149,-1.472895580776779,-0.5356036862908048,-1.0483229885141747,-1.8003989908617264
1941,-2.218813952339377,-1.5846165325389858,-1.5363704192442138,-1.2288696768927645,-1.5467042561733346,-0.9534858607197628,-2.030905153864033,-1.5503062619478452,-1.5619531063366796,-1.843511778719754
1942,-1.7401150142751307,-2.242519359125093,-1.886112891483433,-1.346363423252528,-1.4610542602010148,-1.806709730119652,-1.5040199325436834,-2.402236168585859,-2.141094006784998,-1.499118012947401
1943,-2.069773708458849,-2.036489993045792,-1.3162280590903088,-1.6507730569007966,-1.852867962604423,-1.688593034760283,-1.7072816264959392,-2.050901289681688,-2.1893918799129954,-2.163124518467119
1944,-2.1037108883568783,-1.8997947318450616,-1.86076443686835,-1.006919381346455,-2.309223550280598,-1.5491409027537388,-2.2244164426397,-1.7831680150790266,-2.622884006555741,-1.697745295442457
1945,-1.797078036134705,-2.6469516017954247,-1.760531272733138,-1.860663236666957,-2.391804624852144,-2.1206206717200504,-1.974171998680742,-1.9252535415291447,-2.424941993929113,-1.1844567956815122
1946,-1.6815420350371877,-2.0906630109524684,-2.140430687412496,-1.661194218864854,-1.3254698064983113,-1.5899270687899592,-1.3886138682448237,-1.78295862260383,-2.041436142589915,-2.4493743411457825
1947,-1.44557211817021,-1.7328884882910214,-0.8254342996344726,-1.782564192726747,-0.7077277786821212,-1.2070834673512092,-0.6363726774234997,-0.5525515925432921,-1.469171760772647,-0.5906787989584243
1948,-0.7206980645225003,-1.0406717622300656,-0.5148407663980172,-1.457309469467834,-1.0148582374307855,-0.4282365919147836,-1.2926409873148856,-0.3303252424649764,-1.1779762501704916,-0.6205458976138245
1949,-0.2045640802680492,-0.6429360873072517,-0.042804991024109,-0.4719884885471961,-0.4500985261653911,-0.9794988303507356,-0.5543011965947339,-0.0320320633322138,-0.3392951540321292,-0.7780603019580671
1950,0.5047941048075797,0.0529830519952214,0.1041662148356529,0.3180314426010921,0.4833540897955879,-0.112163962854551,0.0312648155262773,-0.160954417536711,0.4357089359747965,0.1242177083819346
1951,1.2553458659431138,0.4804372629548641,1.0871132486644477,0.5682828063784895,0.4988712798057744,0.9325257756580584,1.0944282613865517,0.6303329552541157,0.9022840557242132,1.2052535226316352
1952,0.8231448377774334,0.8578795913169539,1.4753249927145464,1.152510375282673,0.7566180301873041,1.0474813002449292,1.1087850778012514,0.640801758762465,0.4900398637145683,0.9409184892231538
1953,1.528503701033893,1.2360549459293375,1.800451279172554,1.5747153275135224,1.5123983559020706,0.9340705289583922,1.8749132192708453,0.9406552183884472,1.0851746785448446,1.4049729679111356
1954,1.140401510905802,1.1233317798259708,2.595559749511863,1.0222660412505506,1.6065753824896551,1.941203729949816,1.7836012382703628,1.7285007068114726,1.374222875041185,1.600253838527217
1955,1.6452800566237729,1.90291167084262,1.7974415103643218,1.7327933138879346,0.9296455231814684,2.2060578899061074,1.7134527864763467,1.772025133120744,1.9521868654355807,2.223079908451417
1956,2.346855115214661,1.958828599416641,1.9826418373425587,2.2457148422555213,2.597255867395996,1.4455937140875266,2.8363287316274803,2.221165773626804,1.9376550417822564,1.919710689744054
1957,2.431521395730492,1.372203902950043,2.579902915883181,2.490480068700623,1.8971788342892832,1.9686128931481623,1.8211735846406565,2.4401888804089245,2.311876659054141,1.63235911496731
1958,2.1075515669727887,1.2509926972183494,1.8282122035225643,2.0682982712501627,1.4790827967169136,1.785801245450754,2.779068431286783,2.5639627503338347,1.9985113335677072,1.5536868009392113
1959,0.9496887031425482,1.833879949101092,1.1317178457483854,1.5427634155805017,1.651094485800476,1.1687465397359933,1.318872663543379,1.2281903451665463,1.0859018867363786,1.2715753017643283
1960,1.1542266163654828,1.545627858948329,1.3436719993030874,0.8573178843495651,1.2776883570261768,0.6371796042487675,1.224451229192875,1.191472140433438,1.880287207405992,1.582449541545957
1961,0.5955634255953931,0.9422306872524966,0.5339178447900146,0.8561398850947135,0.6333639884033297,0.5752168348566813,0.9652508436588192,1.1065340430995596,0.4473700915802007,0.6773402589144404
1962,-0.471316909146082,0.0526150569452334,0.0674131864750938,0.6201281023580175,0.138362349727748,0.2897270831040821,0.7571906902193825,-0.1387621090602882,0.042997825425201,-1.1123878472621185
1963,0.2183653694440687,-0.7773591788279262,0.1315176100144404,0.2865542147753394,0.0254595963895454,-1.1093864097436972,-0.6925873194339193,0.1494271924005391,-0.3152189486801915,-0.901911026958429
1964,-1.246144015148032,-0.4585564271504278,-0.6009430587797038,-0.6308740407485744,-0.7152197686530711,-0.3884484211958001,-0.2902928623883926,-1.4408279970333544,-0.8462825402166676,-0.481067975746116
1965,-1.204582682732796,-0.8204168182934244,-1.3269218729007408,-0.840272180795423,-0.8670280641812964,-1.3808726136889062,-1.1225839930348958,-1.1257130986866466,-1.335654235723832,-1.2822765745962583
1966,-0.8106016415560703,-2.0772554295202057,-2.0754620532910417,-1.0154436769294617,-1.8555466560007057,-1.9734978020054983,-2.0669128099056278,-1.8309927124343053,-1.873279904337028,-1.2074645584808044
1967,-2.082173733849454,-1.6645184835095697,-1.2389877346682008,-2.377591196961048,-1.927439617758817,-1.2962876053127648,-1.255742412022273,-2.484214881782129,-1.0587928925819308,-1.7828335747958708
1968,-2.366963798362913,-1.6598179746588904,-2.2325425862042705,-2.0563728497130764,-2.7218006199516016,-1.734188816035467,-2.2149429882252893,-1.6686931170541863,-3.293750085415307,-2.295886529433035
1969,-1.6248341015048742,-1.8882845309927527,-2.3299725581865407,-1.9895678950781464,-1.7229818676455086,-1.6095077740797632,-1.6984226511556946,-1.9016189937640824,-1.5233854294142506,-2.3181432530345347
1970,-1.5388386855053813,-1.80140884511378,-1.763958623706305,-2.337068299519005,-1.5553333825393538,-2.007971140309836,-2.1278584710167774,-2.195827070317573,-1.9212963484070245,-1.9211782769301375
1971,-1.8636985497673015,-1.5081238105165982,-1.742891818044787,-1.1958182662016448,-1.5575882328064234,-1.0384874248341691,-1.5185843234179577,-1.4989786810303485,-2.219557974057163,-1.6404843529367896
1972,-1.7000426427269315,-1.5362573246500273,-1.3601496108911462,-1.1570843343552055,-1.7830836005189297,-0.8971290822876614,-0.3705797474428631,-1.5546842843658737,-1.503131315821073,-2.174672319022311
1973,-0.9695859509732522,-0.9582325099651516,-0.4954231787395006,-0.8077429531955924,-0.3991868236716883,-1.5203754780402103,-0.4732198327749276,-0.3045992586293232,-0.7171638877780984,-0.8713709907141769
1974,-0.402120184376189,-0.6552911058393647,-0.4971046667390555,-0.8233831577188474,-0.8622562253824863,-0.8575330276504536,-0.0142994906135716,-0.0374818530568074,-0.861616988745784,-0.070719982798993
1975,-0.0193935557235665,-0.266202085942917,0.3943979031971802,0.4090238137685926,-0.207459618932526,0.7049758147954666,0.2497279136075585,-0.1095274051455323,0.1323443901306359,-0.3159765670968844
1976,0.0499786578723304,1.401976284570239,0.6311971877358267,-0.2410327018895929,0.4872366559721955,0.4574017722218052,0.5621277446406665,0.4204264712223567,0.452512905495196,0.6350000926115695
1977,1.417398414113456,1.620476110802137,0.6315449953213679,0.6563598550321958,0.5989408147472589,1.0650599468524988,0.4877263841394219,0.6450244835614608,1.332818830297661,1.2550021263680642
1978,1.329131448510494,1.522365311603374,1.460208976767225,1.665855476662954,1.2087502318913028,1.229939849989385,1.9654924517956065,0.7211356292487836,0.9811822141119886,0.8110458325738149
1979,1.9681958001020965,1.409111617596603,1.114510117682043,1.0882970017081814,1.2493795725982215,1.3746537848728757,1.1434344577377558,1.4621572355208048,1.360605979832191,2.1149061573161223
1980,1.393172348523489,1.974993844792964,1.7025794419445035,2.268012967651372,2.60087048676512,2.0401887084647545,1.5906788790466546,2.0821945336691186,1.96368041289056,2.632338672395806
1981,2.120487927870783,2.318164211233433,1.8149826012706969,2.190952192335095,1.8190842379052483,2.1979665503798347,2.25652868756934,2.1264386402806865,2.058628783602514,1.8941961584570444
1982,2.161292035305364,1.7276074671305,1.9187228720378944,2.7423837081132403,1.3672522913172185,2.093104292767977,2.123134520078525,2.3196364102170834,1.5294242826768432,1.4582900124262437
1983,1.844645833825747,1.3685777780252932,2.2179224050681805,1.9956362550019475,1.4179566611893677,2.2056151278064315,1.868499573386439,1.963396783150125,1.599535586817567,2.429646616629727
1984,1.766118871968928,0.5538517136199462,1.1184745722851654,1.3761427609279917,1.5665195947812545,2.1286077520924653,0.9080442572289806,0.8868070834581134,1.95475756205156,1.126254687064946
1985,0.805015023589543,1.934362886510596,1.6763120502274695,1.0147882560449175,1.0593690028517508,0.4629178333735894,1.6562525597812727,0.9673736258555354,0.8509567053879736,1.7079596296847055
1986,0.3960767561094604,0.9110233318038998,0.7486149020371197,0.4471163582280961,0.7989880205330672,0.6449995080593092,0.8502680821972659,0.6602937278333008,0.8216560374550008,0.97563824942343
1987,0.3808805756705125,0.0224274532636302,0.5547830381243614,-0.0299319905865298,0.1296802554162937,-0.1399091251447402,-0.336300997780161,0.2189012981086328,0.7605971108984062,-0.2235745082923115
1988,-0.2166338125979514,-0.2606629499102036,-0.6524401289790567,-1.254387708367802,-0.3715474629033969,0.0039294478573338,0.0110642562771034,-0.220057438305546,-0.1208362811603941,0.1422283351083643
1989,-0.6360843437347953,-0.7786282107091305,-0.8557103745217789,-1.315958078938675,-0.995429070568466,-1.5839835887359208,-0.6412146818771988,-0.3191882665282159,-0.6907010120798772,-0.6477524433159895
1990,-1.6233734715899408,-1.334802944646145,-1.4507591775543276,-0.4985877288369986,-1.6037726304220847,-1.3540415862135322,-1.1786848793472906,-2.066010128868492,-1.5723026598024583,-0.6992648211323421
1991,-1.4200094186261736,-1.694605053605476,-1.9905205910988872,-1.918145919911608,-2.0429200239097383,-1.429192810003303,-1.5419759444465584,-1.9011356064482747,-1.1775712755935528,-2.032302581234907
1992,-1.8517028045977644,-2.1633359335732374,-0.876890785675636,-1.9680250779584303,-1.3396660362279742,-1.9774025130784032,-2.322243364760113,-2.0185742005648226,-2.6138809330413104,-2.0606366724176426
1993,-1.811871524797811,-2.571150580392392,-1.781869765410765,-1.8039211466373464,-1.6866401212345414,-1.286239801723132,-2.475012677965166,-1.6263341552185508,-1.596109489707819,-1.4731817287274078
1994,-2.498959862407079,-2.118733476013079,-1.4365014128570464,-2.403444972377132,-1.8465275304111743,-2.0866759079230213,-1.980718371591432,-2.242577838165277,-2.156917933874638,-1.5035122459736792
1995,-1.784568979659744,-2.317001160566972,-1.9485947389235465,-1.5450609640073811,-1.6830498532315148,-1.3375651701623448,-2.0244266481167754,-1.603272890319041,-1.2828135391135638,-2.0141393887920174
1996,-1.9347840380145145,-1.6801225528342925,-1.7897620301152617,-1.6616590788968233,-1.119237375132963,-1.6590649455429591,-1.2603679158288992,-1.8621849535307096,-1.9003926173215984,-1.8058891990858676
1997,-1.3876305874297172,-1.0686810039429573,-1.269845131739231,-1.3785294432327624,-2.140413717270044,-0.6645938923763577,-0.8839679801681595,-1.2662802291131832,-1.866434276619356,-1.109381286210002
1998,-0.9526403971627962,-1.8902803460357176,-0.7378180002159117,-1.0573945158819993,-0.5958552533631667,-0.6246415251032467,-0.9165285675805932,-0.9629320351470656,-0.9197578693303754,-1.637559508562139
1999,-0.8739332554915762,-0.5429766180019939,-0.6565428237256626,-0.0244380685873814,-0.8986156333672115,-0.4462749909552675,-1.4262127715932686,-0.8206926837735002,-0.5485411924139882,-1.1946374169281022
2000,-0.4380753616371348,-0.1850417148950644,-0.0071246115038327,-0.3026431251149299,0.3152775249426905,0.2357246001734497,-0.1238579609802511,-0.2610143740584391,-0.220272985898117,0.0315010203109197
2001,1.2502811773085654,0.2919233044377874,0.4367490948788309,0.1706892885842862,0.9327644559178224,0.5674543776269304,1.1355456706140727,0.6799218194863091,0.9170126238168712,0.9395718344829052
2002,-0.0446820883030263,0.8601173596159761,0.6400209970794813,1.205589082778419,1.0656127538285949,1.3167480610219418,1.2305590226461165,0.8899040016379931,0.786784903857578,1.147146232524482
2003,2.167332641910158,1.2247482420122595,1.6990234705747214,1.483422250635484,1.2145814824486627,1.5498003316574582,1.7164380922488864,1.1367469127454932,0.572756465058976,1.669815807624007
2004,1.9347041038541404,1.6961177999400554,1.4578550736919735,1.705878680308943,1.6641629073887854,1.7382105275171045,1.4105051104515294,1.6527597147344792,1.601080536623112,2.235087110858568
2005,1.179739847796681,2.2266048699495538,1.7797478869839494,2.479746038588036,2.553188839936653,1.5331917940071589,1.671908676302294,1.6943778838132757,1.9036366418207404,1.6909162239124027
2006,1.9454612557124396,1.8438281224135835,2.209981616971586,1.8346748992389368,1.4570674892117386,2.116659113758147,1.4538245769714937,1.6669890918489565,1.5955549656225347,1.8398680200596085
2007,1.7625608466956597,2.19593943971108,1.871693305189016,2.020998041525128,1.9904636589131104,1.6421407722006185,1.7271622591659177,2.5532527736864963,1.5669941771195646,1.5235376747634062
2008,1.427716233452288,1.4431029840310885,1.146972884343603,1.1747327960914826,1.6027017890891335,2.005400620315548,2.1076724073393907,1.8921008564641264,1.5652390701300904,2.383220223576605
2009,2.747329687637724,1.6502389256700345,0.6151059283818816,1.3352709932710822,1.6013232024782458,0.8176427545762551,1.5045397236246725,0.9820249432224142,1.3981795547865477,1.7108969806456291
2010,1.446059046137307,0.6113102077258299,1.0391742329492009,0.7428164180419934,1.0547424413940092,1.6667683842878134,1.1481693779919506,1.3497647178673449,0.951680425862988,0.9819645508989489
2011,0.2309946939441451,0.9557358281139896,0.0485071923161156,0.6015329545838333,1.0708881089663982,0.1935461769984495,1.095065268928601,0.5796767412559809,0.5286783461453579,1.1646390937020272
2012,-0.0316007403747046,-0.0202152199671779,0.4722120079014529,0.2487089324752403,-0.0362430456436487,0.2577413287758057,0.4042638768898846,-0.1275765545717886,0.54434140966231,0.0926445662393329
2013,0.2610944513360649,-0.1647772977701333,-0.0976165178251367,0.3024857462857485,-1.0494353304835546,-1.0355037888183796,-0.2834318575330859,-0.029501345282384,-0.3866666416210248,-0.8474706194081618
2014,-0.6833176560511944,-1.039016594736379,-0.7433427437139842,-0.7797804950006922,-0.93239670089686,-0.6880872196020099,-1.0535572772295498,-0.2816237449713401,-0.0965344780276636,-1.4030941199607736
2015,-1.434192345291015,-1.283004249843139,-1.116298819349801,-1.4897596028302789,-1.1751150576895355,-1.5474449770533334,-1.804631860752612,-1.3861113727650822,-1.5614021157836464,-1.714558211547939
2016,-1.3039286641320873,-1.6750318888294742,-1.1510200588758237,-1.9059401536201133,-1.3985451490003915,-1.791250523629746,-1.785305721052774,-1.14510572845864,-1.556588785806618,-1.421182897732845
2017,-1.803158853125714,-2.077107147055252,-2.368478083518585,-2.2274239076372995,-2.5683992092217576,-1.2254642968155445,-2.0585045126060004,-1.3737923575331568,-2.4300698436429737,-1.6885942674334409
2018,-1.949273717446128,-1.9292162586068076,-1.9730816541405405,-2.525872829986055,-0.8270000270166318,-1.8661026080555148,-2.6766328906418164,-2.2766938790403497,-2.536077311083125,-2.203398785307984
2019,-3.0398234164035625,-1.6090342936793816,-1.7266571919112397,-1.4205506459858182,-1.823970852634992,-2.054491075908993,-2.9188956092525844,-2.398365239628317,-2.1480913812810742,-2.4762351266643
2020,-1.623847839483762,-1.7066625261847783,-1.8735316448734365,-2.4692984247482057,-1.807995930530232,-2.2388744968375587,-1.4907149995122488,-1.3257732470715804,-1.5418106770441324,-2.293678348723716
